nohup: ignoring input
2026-05-20 16:55:09,758 INFO paper_harness | manifest expanded: 40 runs (config=temporal_progression.yaml)
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_e8x2011s/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_rp2tzw5_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_h_pwdvtg/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_tc4bvntu/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_4mqke3fo/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_pen2vjs0/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr__btvblcc/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_7fpmti45/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_wso2lt8y/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_1sqtmaby/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_pesui8_8/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_dbimz19e/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_zec5geb_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_zzgk_jxw/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_pfi99rvv/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_d1ymgqks/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_xd5b5dq6/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_eyu3j0rh/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_kk3kx5m4/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ri6dmdb2/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_clmghxob/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_rn2ta34v/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_xil_25o_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_5twjvm_h/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_enzu2og0/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_i_11ek85/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_z4uto4o5/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_h1qgfsdh/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_zs942c02/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_64noring/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ctrizvod/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_oqb_faup/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_9jtdqist/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_e7zuml0v/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ys5qq95z/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_99z54u2l/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_565yio_f/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_2u7slg81/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_qg97_3_p/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_5mzund8_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_8yfzxtmj/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_aigwm5ue/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_agb_rv9b/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ssj1a8oz/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_k1_h3f7h/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_pu9xlly8/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_bh3aas6b/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_r6lvyf_x/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ibxavzll/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_al6xeinz/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr__xw_195_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_q9bd1p42/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_cuuf6b0p/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_9a711waz/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_wtbf3huc/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_j7y5tht6/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_xzt6o2ro/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_2howvcd_/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_bkmf3mgp/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_5zgw0sv7/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_6hr1z5lu/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_9crgn8hw/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_3aihmfhq/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_jchnwaz5/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_0s9p65b9/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_fra98y0u/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_9rmk00fm/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_qelb_1ay/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_137qapku/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_5b7v038h/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_ei2970cp/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr__m8fw2i4/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_n732qxcf/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_7lwnkmaw/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_m50zcwev/output.txt'
[RHCR] Error parsing output file: [Errno 21] Is a directory: '/tmp/rhcr_b_9649y6/output.txt'
2026-05-20 17:10:20,570 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 880 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:21,580 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:22,592 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:23,603 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:24,615 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:25,625 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:26,636 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:27,647 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:28,658 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:29,669 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:30,680 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 890 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:31,691 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:32,703 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:33,713 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:34,725 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:35,736 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:36,748 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:37,760 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:38,771 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:39,782 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:40,793 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 900 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:41,804 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:42,815 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:43,826 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:44,838 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:45,850 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:46,862 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:47,873 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:48,885 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:49,896 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:50,907 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 910 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:51,919 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:52,929 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:53,940 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:54,952 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:55,963 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:56,974 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:57,984 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:10:58,994 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:00,005 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:01,016 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 920 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:02,026 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:03,037 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:04,048 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:05,060 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:06,071 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:07,083 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:08,094 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:09,105 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:10,116 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:11,127 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 930 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:12,139 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:13,150 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:14,161 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:15,173 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:16,183 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:17,194 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:18,206 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:19,217 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:20,228 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:21,239 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 940 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:22,251 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:23,262 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:24,274 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:25,286 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:26,297 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:27,308 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:28,318 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:29,328 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:30,340 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:31,351 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 950 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:32,361 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:33,372 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:34,381 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:35,393 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:36,404 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:37,415 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:38,426 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:39,438 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:40,449 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:41,460 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 960 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:42,471 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:43,482 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:44,492 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:45,503 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:46,514 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:47,525 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:48,537 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:49,548 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 990 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:50,560 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:51,570 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 970 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:52,580 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:53,592 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:54,602 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 990 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:55,613 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:56,624 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:57,634 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 990 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:58,645 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:11:59,657 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 1000 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:12:00,667 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:12:01,679 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 980 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:12:02,690 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 990 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:12:03,702 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 990 (error_msg='rc=-11'); reusing previous PlanBundle.
